diffusion,growth,hostFloor,climateFloor,hostPower,climatePower,ap_2019,ap_2020,ap_2021,ap_2022,ap_2023,mean_average_precision,worst_year_average_precision
0.08,0.06,0.35,0.0,1.0,0.6,0.6666220541089048,0.6244237472349976,0.5628627499061185,0.4945190754437359,0.5390529564377882,0.577496116626309,0.4945190754437359
0.08,0.06,0.35,0.35,1.0,1.0,0.6672695806995932,0.6244398622589497,0.5621419145867883,0.4933887618172195,0.5390855285838062,0.5772651295892713,0.4933887618172195
0.08,0.06,0.15,0.15,0.6,0.6,0.6660466411387796,0.6236257030420425,0.5623076982650461,0.49268796525076364,0.5391725098371145,0.5767681035067492,0.49268796525076364
0.08,0.06,0.35,0.0,0.6,0.6,0.6629469418734647,0.6226671820408864,0.5623618656720191,0.4948584349943737,0.5409447133878491,0.5767558275937186,0.4948584349943737
0.08,0.06,0.35,0.35,0.6,1.0,0.6629469418734647,0.6223793953606946,0.5619712956935868,0.4945457548339662,0.5407547619161357,0.5765196299355695,0.4945457548339662
0.08,0.06,0.35,0.15,1.0,0.6,0.6665792048013497,0.6240135014714407,0.560864442033363,0.4924960950550864,0.5385592042877244,0.5765024895297929,0.4924960950550864
0.08,0.06,0.15,0.35,0.6,0.6,0.6660466411387796,0.623332307173349,0.5612633921706687,0.49179346787278316,0.5388390510351863,0.5762549718781533,0.49179346787278316
0.08,0.06,0.35,0.15,0.6,0.6,0.6629343113704724,0.6223365276928957,0.5619251237825843,0.4921809846537731,0.5402089875425815,0.5759171870084614,0.4921809846537731
0.08,0.06,0.35,0.35,1.0,0.6,0.6665579952205936,0.6230790176414347,0.5609704653671679,0.49079793578347236,0.5378776060214906,0.5758566040068318,0.49079793578347236
0.08,0.06,0.35,0.35,0.6,0.6,0.6629293400055345,0.6220657180623815,0.561586356978546,0.48917682467448376,0.5388568041404548,0.5749230087722801,0.48917682467448376
